UUID,DateTime,GameType,PromptType,PromptVersion,GameNumber,Player1,Player2,Result,GameDuration,TotalMoves,Player1Moves,Player2Moves,Player1MovesPerWin,Player2MovesPerWin,Player1InvalidAlreadyTaken,Player2InvalidAlreadyTaken,Player1InvalidFormat,Player2InvalidFormat,Player1OutOfBounds,Player2OutOfBounds
"019014f3-36ef-7660-aa07-6ea6e17d06ca","240614-001330","tic-tac-toe","illustration","2024-06-12",1,"gemini-1.5-pro","anthropic.claude-3-sonnet-20240229-v1:0","winner2nd",9,8,4,4,0,4,0,0,0,0,0,0
"019014f3-36ef-7660-aa07-6ea6e17d06ca","240614-001345","tic-tac-toe","illustration","2024-06-12",2,"gemini-1.5-pro","anthropic.claude-3-sonnet-20240229-v1:0","winner2nd",9,8,4,4,0,4,0,0,0,0,0,0
"019014f3-36ef-7660-aa07-6ea6e17d06ca","240614-001402","tic-tac-toe","illustration","2024-06-12",3,"gemini-1.5-pro","anthropic.claude-3-sonnet-20240229-v1:0","draw",12,11,7,4,0,0,2,0,0,0,0,0
"019014f3-36ef-7660-aa07-6ea6e17d06ca","240614-001416","tic-tac-toe","illustration","2024-06-12",4,"gemini-1.5-pro","anthropic.claude-3-sonnet-20240229-v1:0","winner1st",8,7,4,3,4,0,0,0,0,0,0,0
"019014f3-36ef-7660-aa07-6ea6e17d06ca","240614-001432","tic-tac-toe","illustration","2024-06-12",5,"gemini-1.5-pro","anthropic.claude-3-sonnet-20240229-v1:0","winner2nd",10,8,4,4,0,4,0,0,0,0,0,0
"019014f4-6174-7974-8808-4b2ae8e74e82","240614-001451","tic-tac-toe","illustration","2024-06-12",1,"gemini-1.5-flash","gpt-4o","disqualified1st",13,13,8,5,0,0,4,1,0,0,0,0
"019014f4-6174-7974-8808-4b2ae8e74e82","240614-001502","tic-tac-toe","illustration","2024-06-12",2,"gemini-1.5-flash","gpt-4o","winner2nd",5,6,3,3,0,3,0,0,0,0,0,0
"019014f4-6174-7974-8808-4b2ae8e74e82","240614-001512","tic-tac-toe","illustration","2024-06-12",3,"gemini-1.5-flash","gpt-4o","winner2nd",5,6,3,3,0,3,0,0,0,0,0,0
"019014f4-6174-7974-8808-4b2ae8e74e82","240614-001522","tic-tac-toe","illustration","2024-06-12",4,"gemini-1.5-flash","gpt-4o","winner2nd",5,6,3,3,0,3,0,0,0,0,0,0
"019014f4-6174-7974-8808-4b2ae8e74e82","240614-001534","tic-tac-toe","illustration","2024-06-12",5,"gemini-1.5-flash","gpt-4o","winner2nd",6,7,3,4,0,4,0,1,0,0,0,0
"019014f5-541d-7fa7-b71a-21b8b5b0bdc9","240614-001549","tic-tac-toe","illustration","2024-06-12",1,"gemini-1.5-flash","gpt-4-turbo","winner2nd",9,7,3,4,0,4,0,0,0,1,0,0
"019014f5-541d-7fa7-b71a-21b8b5b0bdc9","240614-001609","tic-tac-toe","illustration","2024-06-12",2,"gemini-1.5-flash","gpt-4-turbo","winner2nd",15,12,5,7,0,7,1,1,0,2,0,0
"019014f5-541d-7fa7-b71a-21b8b5b0bdc9","240614-001627","tic-tac-toe","illustration","2024-06-12",3,"gemini-1.5-flash","gpt-4-turbo","winner2nd",13,11,6,5,0,5,2,1,0,0,0,0
