UUID,DateTime,GameType,PromptType,PromptVersion,GameNumber,Player1,Player2,Result,GameDuration,TotalMoves,Player1Moves,Player2Moves,Player1MovesPerWin,Player2MovesPerWin,Player1InvalidAlreadyTaken,Player2InvalidAlreadyTaken,Player1InvalidFormat,Player2InvalidFormat,Player1OutOfBounds,Player2OutOfBounds
"01901859-1591-7833-9ead-1d7ac5b597ae","240614-163406","gomoku","illustration","2024-06-12",3,"gemini-1.5-pro","gpt-4o","networkerror",1764,11,5,5,0,0,1,2,0,0,0,0
"01901859-1591-7833-9ead-1d7ac5b597ae","240614-163432","gomoku","illustration","2024-06-12",4,"gemini-1.5-pro","gpt-4o","winner1st",21,16,10,6,10,0,5,2,0,0,0,0
"01901859-1591-7833-9ead-1d7ac5b597ae","240614-163509","gomoku","illustration","2024-06-12",5,"gemini-1.5-pro","gpt-4o","disqualified1st",31,25,20,5,0,0,16,1,0,0,0,0
"01901876-274b-7959-a56f-89381d2991e9","240614-163548","gomoku","illustration","2024-06-12",1,"gemini-1.5-pro","gpt-4-turbo","disqualified1st",34,26,20,6,0,0,14,1,2,1,0,0
"01901876-274b-7959-a56f-89381d2991e9","240614-163624","gomoku","illustration","2024-06-12",2,"gemini-1.5-pro","gpt-4-turbo","disqualified1st",30,23,19,4,0,0,16,1,0,0,0,0
"01901876-274b-7959-a56f-89381d2991e9","240614-163711","gomoku","illustration","2024-06-12",3,"gemini-1.5-pro","gpt-4-turbo","disqualified1st",41,31,20,11,0,0,16,7,0,0,0,0
"01901876-274b-7959-a56f-89381d2991e9","240614-163808","gomoku","illustration","2024-06-12",4,"gemini-1.5-pro","gpt-4-turbo","disqualified1st",51,36,20,16,0,0,15,11,1,1,0,0
"01901876-274b-7959-a56f-89381d2991e9","240614-163847","gomoku","illustration","2024-06-12",5,"gemini-1.5-pro","gpt-4-turbo","disqualified1st",34,26,20,6,0,0,16,2,0,0,0,0
"01901879-7c7b-7d51-a9ae-5a1387bffa0a","240614-163925","gomoku","illustration","2024-06-12",1,"gemini-1.5-pro","gemini-1.5-flash","disqualified1st",32,27,20,7,0,0,16,3,0,0,0,0
"01901879-7c7b-7d51-a9ae-5a1387bffa0a","240614-164005","gomoku","illustration","2024-06-12",2,"gemini-1.5-pro","gemini-1.5-flash","disqualified1st",34,29,20,9,0,0,16,5,0,0,0,0
"01901879-7c7b-7d51-a9ae-5a1387bffa0a","240614-164057","gomoku","illustration","2024-06-12",3,"gemini-1.5-pro","gemini-1.5-flash","disqualified1st",47,39,21,18,0,0,15,13,1,0,0,0
"01901879-7c7b-7d51-a9ae-5a1387bffa0a","240614-164134","gomoku","illustration","2024-06-12",4,"gemini-1.5-pro","gemini-1.5-flash","disqualified1st",31,26,20,6,0,0,15,2,1,0,0,0
"01901879-7c7b-7d51-a9ae-5a1387bffa0a","240614-164207","gomoku","illustration","2024-06-12",5,"gemini-1.5-pro","gemini-1.5-flash","disqualified2nd",27,25,6,19,0,0,2,16,0,0,0,0
"0190187c-8946-70f0-b108-d78fd930afa4","240614-164238","gomoku","illustration","2024-06-12",1,"gemini-1.5-pro","meta.llama3-70b-instruct-v1:0","disqualified2nd",25,22,4,18,0,0,1,16,0,0,0,0
"0190187c-8946-70f0-b108-d78fd930afa4","240614-164308","gomoku","illustration","2024-06-12",2,"gemini-1.5-pro","meta.llama3-70b-instruct-v1:0","disqualified2nd",25,22,4,18,0,0,1,16,0,0,0,0
"0190187c-8946-70f0-b108-d78fd930afa4","240614-164338","gomoku","illustration","2024-06-12",3,"gemini-1.5-pro","meta.llama3-70b-instruct-v1:0","disqualified2nd",23,22,4,18,0,0,1,16,0,0,0,0
"0190187c-8946-70f0-b108-d78fd930afa4","240614-164413","gomoku","illustration","2024-06-12",4,"gemini-1.5-pro","meta.llama3-70b-instruct-v1:0","disqualified1st",29,24,19,5,0,0,16,2,0,0,0,0
"0190187c-8946-70f0-b108-d78fd930afa4","240614-164444","gomoku","illustration","2024-06-12",5,"gemini-1.5-pro","meta.llama3-70b-instruct-v1:0","disqualified2nd",25,22,4,18,0,0,1,16,0,0,0,0
"0190187e-ecc0-7b38-a145-ea746950716a","240614-164525","gomoku","illustration","2024-06-12",1,"gemini-1.5-pro","anthropic.claude-3-sonnet-20240229-v1:0","disqualified1st",36,27,20,7,0,0,14,3,2,0,0,0
"0190187e-ecc0-7b38-a145-ea746950716a","240614-164601","gomoku","illustration","2024-06-12",2,"gemini-1.5-pro","anthropic.claude-3-sonnet-20240229-v1:0","disqualified1st",31,25,19,6,0,0,15,3,1,0,0,0
"0190187e-ecc0-7b38-a145-ea746950716a","240614-164642","gomoku","illustration","2024-06-12",3,"gemini-1.5-pro","anthropic.claude-3-sonnet-20240229-v1:0","disqualified1st",35,25,20,5,0,0,14,1,2,0,0,0
"0190187e-ecc0-7b38-a145-ea746950716a","240614-164703","gomoku","illustration","2024-06-12",4,"gemini-1.5-pro","anthropic.claude-3-sonnet-20240229-v1:0","winner1st",15,11,7,4,7,0,2,0,0,0,0,0
