UUID,DateTime,GameType,PromptType,PromptVersion,GameNumber,Player1,Player2,Result,GameDuration,TotalMoves,Player1Moves,Player2Moves,Player1MovesPerWin,Player2MovesPerWin,Player1InvalidAlreadyTaken,Player2InvalidAlreadyTaken,Player1InvalidFormat,Player2InvalidFormat,Player1OutOfBounds,Player2OutOfBounds
"01901274-f1a4-7b8d-97e2-3498224357f5","240613-123950","connect-four","image","2024-06-12",4,"gemini-1.5-flash","gpt-4o","winner2nd",60,29,16,13,0,13,6,3,0,0,0,0
"01901274-f1a4-7b8d-97e2-3498224357f5","240613-124049","connect-four","image","2024-06-12",5,"gemini-1.5-flash","gpt-4o","disqualified1st",53,28,17,11,0,0,8,2,0,0,0,0
"01901279-3ed5-7add-8404-80c3389bc8f8","240613-124127","connect-four","image","2024-06-12",1,"gemini-1.5-flash","gpt-4-turbo","winner1st",33,19,10,9,10,0,3,3,0,0,0,0
"01901279-3ed5-7add-8404-80c3389bc8f8","240613-124236","connect-four","image","2024-06-12",2,"gemini-1.5-flash","gpt-4-turbo","winner1st",63,27,14,13,14,0,5,5,0,0,0,0
"01901279-3ed5-7add-8404-80c3389bc8f8","240613-132746","connect-four","image","2024-06-12",3,"gemini-1.5-flash","gpt-4-turbo","winner1st",2688,19,10,9,10,0,3,3,0,0,0,0
"01901279-3ed5-7add-8404-80c3389bc8f8","240613-132829","connect-four","image","2024-06-12",4,"gemini-1.5-flash","gpt-4-turbo","winner1st",37,19,10,9,10,0,3,3,0,0,0,0
"01901279-3ed5-7add-8404-80c3389bc8f8","240613-132907","connect-four","image","2024-06-12",5,"gemini-1.5-flash","gpt-4-turbo","winner1st",33,18,10,8,10,0,3,2,0,0,0,0
"019012a5-7a99-77f6-8ff4-a35cc2727b76","240613-132942","connect-four","image","2024-06-12",1,"gemini-1.5-flash","gemini-1.5-pro","disqualified1st",29,22,14,8,0,0,8,2,0,0,0,0
"019012a5-7a99-77f6-8ff4-a35cc2727b76","240613-133008","connect-four","image","2024-06-12",2,"gemini-1.5-flash","gemini-1.5-pro","winner1st",21,16,9,7,9,0,3,2,0,0,0,0
"019012a5-7a99-77f6-8ff4-a35cc2727b76","240613-133047","connect-four","image","2024-06-12",3,"gemini-1.5-flash","gemini-1.5-pro","disqualified1st",33,22,14,8,0,0,8,2,0,0,0,0
"019012a5-7a99-77f6-8ff4-a35cc2727b76","240613-133124","connect-four","image","2024-06-12",4,"gemini-1.5-flash","gemini-1.5-pro","disqualified1st",32,22,14,8,0,0,8,2,0,0,0,0
"019012a5-7a99-77f6-8ff4-a35cc2727b76","240613-133200","connect-four","image","2024-06-12",5,"gemini-1.5-flash","gemini-1.5-pro","disqualified1st",31,22,14,8,0,0,8,2,0,0,0,0
"019012a8-1bcc-718a-bd3c-02bb0846eb54","240613-133245","connect-four","image","2024-06-12",1,"gemini-1.5-flash","anthropic.claude-3-sonnet-20240229-v1:0","disqualified1st",40,27,16,11,0,0,8,3,0,0,0,0
"019012a8-1bcc-718a-bd3c-02bb0846eb54","240613-133338","connect-four","image","2024-06-12",2,"gemini-1.5-flash","anthropic.claude-3-sonnet-20240229-v1:0","disqualified1st",48,25,15,10,0,0,8,3,0,0,0,0
"019012a8-1bcc-718a-bd3c-02bb0846eb54","240613-133427","connect-four","image","2024-06-12",3,"gemini-1.5-flash","anthropic.claude-3-sonnet-20240229-v1:0","disqualified2nd",44,27,12,15,0,0,4,8,0,0,0,0
"019012a8-1bcc-718a-bd3c-02bb0846eb54","240613-133520","connect-four","image","2024-06-12",4,"gemini-1.5-flash","anthropic.claude-3-sonnet-20240229-v1:0","disqualified1st",48,29,15,14,0,0,8,7,0,0,0,0
"019012a8-1bcc-718a-bd3c-02bb0846eb54","240613-133606","connect-four","image","2024-06-12",5,"gemini-1.5-flash","anthropic.claude-3-sonnet-20240229-v1:0","disqualified1st",40,25,15,10,0,0,8,3,0,0,0,0
"019012ab-dc64-7a7a-824e-ee8e6ca4509c","240613-133725","connect-four","image","2024-06-12",1,"anthropic.claude-3-sonnet-20240229-v1:0","gpt-4o","disqualified1st",74,34,19,15,0,0,8,4,0,0,0,0
"019012ab-dc64-7a7a-824e-ee8e6ca4509c","240613-133820","connect-four","image","2024-06-12",2,"anthropic.claude-3-sonnet-20240229-v1:0","gpt-4o","disqualified2nd",50,28,13,15,0,0,5,8,0,0,0,0
"019012ab-dc64-7a7a-824e-ee8e6ca4509c","240613-133913","connect-four","image","2024-06-12",3,"anthropic.claude-3-sonnet-20240229-v1:0","gpt-4o","disqualified1st",47,24,15,9,0,0,8,2,0,0,0,0
"019012ab-dc64-7a7a-824e-ee8e6ca4509c","240613-134030","connect-four","image","2024-06-12",4,"anthropic.claude-3-sonnet-20240229-v1:0","gpt-4o","disqualified2nd",72,32,16,16,0,0,7,8,0,0,0,0
"019012ab-dc64-7a7a-824e-ee8e6ca4509c","240613-134154","connect-four","image","2024-06-12",5,"anthropic.claude-3-sonnet-20240229-v1:0","gpt-4o","disqualified1st",78,29,16,13,0,0,8,5,0,0,0,0
"019012b1-2a97-7128-ae21-898b2bdecd9a","240613-134241","connect-four","image","2024-06-12",1,"anthropic.claude-3-sonnet-20240229-v1:0","gpt-4-turbo","winner2nd",42,23,12,11,0,11,5,4,0,0,0,0
"019012b1-2a97-7128-ae21-898b2bdecd9a","240613-134344","connect-four","image","2024-06-12",2,"anthropic.claude-3-sonnet-20240229-v1:0","gpt-4-turbo","disqualified2nd",58,27,12,15,0,0,4,8,0,0,0,0
"019012b1-2a97-7128-ae21-898b2bdecd9a","240613-134446","connect-four","image","2024-06-12",3,"anthropic.claude-3-sonnet-20240229-v1:0","gpt-4-turbo","winner1st",57,24,13,11,13,0,5,4,0,0,0,0
"019012b1-2a97-7128-ae21-898b2bdecd9a","240613-134555","connect-four","image","2024-06-12",4,"anthropic.claude-3-sonnet-20240229-v1:0","gpt-4-turbo","disqualified1st",63,31,16,15,0,0,8,7,0,0,0,0
"019012b1-2a97-7128-ae21-898b2bdecd9a","240613-134646","connect-four","image","2024-06-12",5,"anthropic.claude-3-sonnet-20240229-v1:0","gpt-4-turbo","winner1st",46,23,12,11,12,0,4,4,0,0,0,0
"019012b5-a4bd-7a9b-8c95-1bfe922f40a0","240613-134724","connect-four","image","2024-06-12",1,"anthropic.claude-3-sonnet-20240229-v1:0","gemini-1.5-pro","disqualified1st",32,22,14,8,0,0,8,2,0,0,0,0
"019012b5-a4bd-7a9b-8c95-1bfe922f40a0","240613-134810","connect-four","image","2024-06-12",2,"anthropic.claude-3-sonnet-20240229-v1:0","gemini-1.5-pro","disqualified1st",41,27,15,12,0,0,8,5,0,0,0,0
"019012b5-a4bd-7a9b-8c95-1bfe922f40a0","240613-134844","connect-four","image","2024-06-12",3,"anthropic.claude-3-sonnet-20240229-v1:0","gemini-1.5-pro","winner1st",30,20,11,9,11,0,4,3,0,0,0,0
"019012b5-a4bd-7a9b-8c95-1bfe922f40a0","240613-134931","connect-four","image","2024-06-12",4,"anthropic.claude-3-sonnet-20240229-v1:0","gemini-1.5-pro","disqualified2nd",41,27,12,15,0,0,4,8,0,0,0,0
"019012b5-a4bd-7a9b-8c95-1bfe922f40a0","240613-135012","connect-four","image","2024-06-12",5,"anthropic.claude-3-sonnet-20240229-v1:0","gemini-1.5-pro","disqualified1st",36,22,14,8,0,0,8,2,0,0,0,0
"019012b8-c7f7-74ac-8027-55cd209cccb1","240613-135048","connect-four","image","2024-06-12",1,"anthropic.claude-3-sonnet-20240229-v1:0","gemini-1.5-flash","disqualified1st",31,23,14,9,0,0,8,3,0,0,0,0
"019012b8-c7f7-74ac-8027-55cd209cccb1","240613-135132","connect-four","image","2024-06-12",2,"anthropic.claude-3-sonnet-20240229-v1:0","gemini-1.5-flash","disqualified2nd",38,27,13,14,0,0,6,8,0,0,0,0
"019012b8-c7f7-74ac-8027-55cd209cccb1","240613-135215","connect-four","image","2024-06-12",3,"anthropic.claude-3-sonnet-20240229-v1:0","gemini-1.5-flash","disqualified2nd",37,24,10,14,0,0,3,8,0,0,0,0
"019012b8-c7f7-74ac-8027-55cd209cccb1","240613-135254","connect-four","image","2024-06-12",4,"anthropic.claude-3-sonnet-20240229-v1:0","gemini-1.5-flash","disqualified2nd",34,24,10,14,0,0,3,8,0,0,0,0
"019012b8-c7f7-74ac-8027-55cd209cccb1","240613-135346","connect-four","image","2024-06-12",5,"anthropic.claude-3-sonnet-20240229-v1:0","gemini-1.5-flash","disqualified1st",47,30,16,14,0,0,8,6,0,0,0,0
